Station Name,Restaurant Name,Number of Bikes,Distance,Rating,Number of Reviews
St Clarens Ave / Shirley St,Milou,1,787.3557702,4.0,26
St Clarens Ave / Shirley St,Hawk & Chick,1,662.8112904,4.5,24
St Clarens Ave / Shirley St,Pinata Tacos,1,248.5999562,4.0,5
St Clarens Ave / Shirley St,Antler Kitchen & Bar,1,578.7799966,4.5,289
St Clarens Ave / Shirley St,The Federal,1,612.3995104,4.0,173
St Clarens Ave / Shirley St,Ossington Stop,1,367.3849767,4.0,24
St Clarens Ave / Shirley St,Nuna Kitchen & Bar,1,946.056979,4.5,24
St Clarens Ave / Shirley St,The Commoner,1,909.3613518,4.0,61
St Clarens Ave / Shirley St,Takht-e Tavoos,1,565.1075828,4.5,128
St Clarens Ave / Shirley St,Ten,1,548.0673701,4.5,13
St Clarens Ave / Shirley St,Daol Korean Restaurant,1,897.1144238,5.0,8
St Clarens Ave / Shirley St,Restaurante Recanto Dos Mouros,1,221.7636329,5.0,1
St Clarens Ave / Shirley St,Pho Linh,1,502.6796776,4.0,244
St Clarens Ave / Shirley St,Imanishi Japanese Kitchen,1,900.0360005,4.0,106
St Clarens Ave / Shirley St,The Ace,1,942.907676,4.0,196
St Clarens Ave / Shirley St,Flor Mexicana,1,278.0005841,4.0,2
St Clarens Ave / Shirley St,Birria Catrina,1,1007.352079,4.5,6
St Clarens Ave / Shirley St,Pho Phuong Vietnamese Restaurant ,1,232.4121835,3.5,68
St Clarens Ave / Shirley St,Garleek Kitchen,1,911.5169415,4.5,52
St Clarens Ave / Shirley St,Bird Box,1,271.8800802,4.5,3
St Clarens Ave / Shirley St,The MoMo House,1,870.4919973,4.5,34
St Clarens Ave / Shirley St,The Opium Bar,1,916.4088768,4.5,20
St Clarens Ave / Shirley St,SlowSouth Pizza,1,271.755056,4.5,8
St Clarens Ave / Shirley St,Tapioca,1,329.015743,4.5,2
St Clarens Ave / Shirley St,Skyline Restaurant,1,870.6913457,4.0,72
St Clarens Ave / Shirley St,Brazil Bakery and Pastry,1,315.0415577,4.0,48
St Clarens Ave / Shirley St,Lao Thai Restaurant,1,1045.110131,4.5,85
St Clarens Ave / Shirley St,Acute Pizzeria,1,218.4059124,2.0,1
St Clarens Ave / Shirley St,Sukho Thai,1,604.9494124,3.5,143
St Clarens Ave / Shirley St,Afrobeat Kitchen,1,915.0053876,5.0,4
St Clarens Ave / Shirley St,Barque Smokehouse,1,969.6524987,4.0,522
St Clarens Ave / Shirley St,Arabesque Middle Eastern Foods,1,729.2796038,4.5,31
St Clarens Ave / Shirley St,Café Polonez,1,946.7685061,4.5,288
St Clarens Ave / Shirley St,Le's Sandwich - Banh Mi Viet Nam,1,536.3294394,3.0,15
St Clarens Ave / Shirley St,Noble House,1,814.4965049,5.0,1
St Clarens Ave / Shirley St,Gonzo Izakaya,1,1052.907023,4.5,20
St Clarens Ave / Shirley St,Loveless,1,635.5785454,3.5,25
St Clarens Ave / Shirley St,Giulietta,1,967.1974244,4.0,136
St Clarens Ave / Shirley St,Founder,1,986.6741351,4.0,27
St Clarens Ave / Shirley St,Lula Lounge,1,271.8800802,3.5,65
St Clarens Ave / Shirley St,Guu Izakaya Toronto,1,921.0448013,4.0,154
St Clarens Ave / Shirley St,Simpl Things,1,913.2208724,4.0,5
St Clarens Ave / Shirley St,Bairrada Churrasqueira,1,328.352416,3.0,8
St Clarens Ave / Shirley St,Egg Sunrise Grill,1,669.3944969,4.5,31
St Clarens Ave / Shirley St,Pho Phoenix,1,466.3409559,3.0,55
St Clarens Ave / Shirley St,Mama's Liquor & Lounge,1,249.5896457,0.0,0
Lisgar Park,Nuna Kitchen & Bar,20,583.5433859,4.5,24
Lisgar Park,Lao Thai Restaurant,20,282.6538389,4.5,85
Lisgar Park,Bar Poet,20,202.4309938,4.0,103
Lisgar Park,Levetto,20,172.5123799,4.0,243
Lisgar Park,The Good Son,20,169.5738023,4.0,214
Lisgar Park,Oddseoul,20,546.7997842,4.0,329
Lisgar Park,Death & Taxes Free House,20,114.0954437,4.0,41
Lisgar Park,Bar Piquette,20,222.8429715,4.5,12
Lisgar Park,Mildred's Temple Kitchen,20,399.7275708,4.0,1028
Lisgar Park,Té,20,512.7486975,4.0,124
Lisgar Park,Hello 123,20,118.713706,4.0,117
Lisgar Park,Chen Chen’s Nashville Hot Chicken,20,154.5012493,4.5,64
Lisgar Park,Milou,20,843.1439133,4.0,26
Lisgar Park,J's Steak Frites,20,210.4204362,4.0,23
Lisgar Park,Recette,20,130.8913815,5.0,1
Lisgar Park,LOCAL Public Eatery - Liberty Village,20,582.860066,4.0,308
Lisgar Park,Union,20,523.494322,4.0,241
Lisgar Park,Island Foods,20,298.2615254,4.5,2
Lisgar Park,La Chingada,20,793.9236182,4.5,60
Lisgar Park,Azhar,20,558.1175414,4.0,16
Lisgar Park,Chiang Mai,20,701.8960716,4.5,69
Lisgar Park,Favorites,20,636.6215041,4.0,41
Lisgar Park,Hanmoto,20,808.4318119,4.0,233
Lisgar Park,Soos,20,550.0388163,4.0,174
Lisgar Park,The Shozan Room,20,684.8271621,4.0,24
Lisgar Park,OEB Breakfast Co.,20,762.961291,4.5,129
Lisgar Park,Pizzeria Badiali,20,421.9431125,4.5,97
Lisgar Park,Ultramen,20,337.042816,3.5,23
Lisgar Park,Mamakas Taverna,20,514.1058448,4.0,236
Lisgar Park,Le Swan,20,796.0551341,4.5,56
Lisgar Park,Egg Club,20,323.7813182,4.5,11
Lisgar Park,Naomi,20,398.3224463,4.0,19
Lisgar Park,The Opium Bar,20,800.009682,4.5,20
Lisgar Park,Guu Izakaya Toronto,20,571.2247669,4.0,154
Lisgar Park,Taverne Bernhardts,20,509.400215,4.0,24
Lisgar Park,Drake's Corner Café + Bistro,20,116.9287407,3.5,107
Lisgar Park,School Restaurant,20,511.7775902,3.5,640
Lisgar Park,La Cubana,20,550.8981311,4.0,229
Lisgar Park,Nunu Ethiopian Fusion,20,149.7767629,4.0,91
Lisgar Park,Daol Korean Restaurant,20,844.1838846,5.0,8
Lisgar Park,Nodo Liberty,20,626.3696952,4.0,10
Lisgar Park,Burger Drops,20,388.1100648,4.5,78
Lisgar Park,Cafe Neon,20,401.3328705,4.0,65
Lisgar Park,Jules Bistro,20,710.6467707,4.0,81
Lisgar Park,Season Six,20,736.7620766,4.5,10
Lisgar Park,Molkagtez,20,577.1686186,4.5,2
Lisgar Park,Imanishi Japanese Kitchen,20,835.9425852,4.0,106
Lisgar Park,The Craft Brasserie & Grille,20,419.7924756,3.5,179
Lisgar Park,Frankie's,20,504.20442,4.0,189
Lisgar Park,Vilda's,20,515.597134,4.0,10
Bartlett Parkette,Famiglia Baldassarre,0,87.76104255,4.5,74
Bartlett Parkette,Parallel,0,223.1513664,4.0,105
Bartlett Parkette,Meta Dos Leitoes,0,205.1254713,4.5,7
Bartlett Parkette,Good Behaviour,0,127.9446938,4.5,47
Bartlett Parkette,North Of Brooklyn,0,275.79523,4.0,44
Bartlett Parkette,Gaucho Pie,0,134.9343685,4.5,9
Bartlett Parkette,Maison T,0,780.8658693,5.0,14
Bartlett Parkette,915 Dupont,0,503.8134241,5.0,4
Bartlett Parkette,Rush Hour,0,373.2066223,4.5,48
Bartlett Parkette,Big Trouble Pizza,0,124.8239541,5.0,4
Bartlett Parkette,The Sovereign,0,447.206164,4.5,36
Bartlett Parkette,South Pacific,0,442.0474181,4.5,20
Bartlett Parkette,Actinolite Restaurant,0,688.9859073,4.0,86
Bartlett Parkette,Casamiento,0,801.6319462,5.0,28
Bartlett Parkette,Salto Restaurant,0,657.7516298,4.5,11
Bartlett Parkette,La Bella Managua,0,1249.686973,4.5,254
Bartlett Parkette,CANO Restaurant,0,1015.532493,4.5,71
Bartlett Parkette,Taqueria Gus,0,795.7564964,5.0,3
Bartlett Parkette,Stop BBQ Chicken,0,511.517187,4.0,13
Bartlett Parkette,Atomic 10,0,953.2475515,4.5,30
Bartlett Parkette,Levant,0,1235.109051,4.5,29
Bartlett Parkette,DeSotos Eatery,0,979.0186179,4.0,84
Bartlett Parkette,The Gem,0,580.8355666,3.5,50
Bartlett Parkette,Burger Avenue,0,15.00256304,0.0,0
Bartlett Parkette,King's Tacos,0,1081.582763,4.0,81
Bartlett Parkette,The Morning Star Restaurant,0,511.9546467,2.5,2
Bartlett Parkette,Lox + Schmear,0,1011.358255,4.5,40
Bartlett Parkette,Royal Caribbean Cafe,0,969.1414557,4.0,29
Bartlett Parkette,Varsity,0,1189.83528,4.5,8
Bartlett Parkette,Hot Slice Pizza,0,492.5904833,0.0,0
Bartlett Parkette,La Morena,0,1024.560912,5.0,8
Bartlett Parkette,Marcello’s pizzeria,0,1002.433164,4.0,102
Bartlett Parkette,El Sazón Mexicano,0,1213.747277,4.0,11
Bartlett Parkette,Rio 40 Restaurant,0,1163.031445,4.0,63
Bartlett Parkette,Laziza,0,1146.90444,4.0,43
Bartlett Parkette,Field Trip Cafe,0,1089.776826,4.5,44
Bartlett Parkette,Pepper's Cafe,0,1131.120151,4.0,14
Bartlett Parkette,Neon Commissary,0,1256.758232,4.0,69
Bartlett Parkette,Cantanhede O Bairradino,0,1118.170485,4.0,40
Bartlett Parkette,Limon Lounge,0,964.0841609,5.0,2
Bartlett Parkette,Donna's,0,1088.309539,4.5,25
Bartlett Parkette,Little Sito,0,1301.279571,4.0,37
Bartlett Parkette,OMG Cafe & Tapas,0,1102.588789,5.0,5
Bartlett Parkette,Wendy's,0,660.5602122,0.0,0
Bartlett Parkette,El Mae Restaurant,0,992.9567867,0.0,0
Bartlett Parkette,Pizza e Pazzi,0,1069.969159,4.0,90
Bartlett Parkette,Pupusas To Go,0,991.8193052,5.0,1
Bartlett Parkette,Stella's Lunchbox,0,953.2475515,4.0,10
Bartlett Parkette,Kaito Sushi,0,1051.135576,3.5,32
Bartlett Parkette,Ambassador Pizza,0,1130.175682,4.5,10
Sherbourne St N / Elm Ave,Maison Selby,7,455.9696229,4.0,114
Sherbourne St N / Elm Ave,Tinuno,7,518.6724013,4.0,623
Sherbourne St N / Elm Ave,Seoul Food Take-Out,7,365.8754626,4.5,34
Sherbourne St N / Elm Ave,Yuzuki,7,668.2971321,4.5,43
Sherbourne St N / Elm Ave,Public School,7,730.4398472,4.0,8
Sherbourne St N / Elm Ave,Cafe Landwer - Yonge & Bloor,7,828.1822641,4.0,74
Sherbourne St N / Elm Ave,Skylight Rooftop Bar,7,729.3422579,4.0,14
Sherbourne St N / Elm Ave,Chae Chester Fried Chicken Express,7,510.27206,4.0,10
Sherbourne St N / Elm Ave,Maja Indian Cuisine,7,390.5149936,4.0,34
Sherbourne St N / Elm Ave,Dalbam,7,726.698577,5.0,1
Sherbourne St N / Elm Ave,Chelsea's,7,523.2898924,2.5,2
Sherbourne St N / Elm Ave,The Bar Jokbal Night Market,7,1043.440633,4.5,4
Sherbourne St N / Elm Ave,Tokyo Kitchen,7,902.0338786,4.0,168
Sherbourne St N / Elm Ave,Mogouyan Hand-Pulled Noodles,7,955.3018844,4.0,89
Sherbourne St N / Elm Ave,More Natas Please,7,953.2402644,4.0,9
Sherbourne St N / Elm Ave,Gabby's at the Isabella Hotel,7,643.6375818,3.5,28
Sherbourne St N / Elm Ave,Okonomi House Restaurant,7,1075.79643,4.0,316
Sherbourne St N / Elm Ave,Momo Ghar,7,1103.343556,5.0,11
Sherbourne St N / Elm Ave,Eataly Toronto,7,1082.241145,3.5,293
Sherbourne St N / Elm Ave,Grandma Loves You,7,1026.812196,5.0,75
Sherbourne St N / Elm Ave,El Nahual Tacos,7,1157.100433,4.5,150
Sherbourne St N / Elm Ave,Sang-Ji Fried Bao,7,978.2950603,4.5,10
Sherbourne St N / Elm Ave,Mineral,7,970.005522,4.5,26
Sherbourne St N / Elm Ave,Kibo Sushi House,7,388.5059097,4.0,5
Sherbourne St N / Elm Ave,Black Camel,7,936.7516596,4.5,382
Sherbourne St N / Elm Ave,PLANTA Yorkville,7,1090.083499,4.0,507
Sherbourne St N / Elm Ave,Poppadum,7,866.771338,5.0,6
Sherbourne St N / Elm Ave,Portici,7,909.4042328,4.0,85
Sherbourne St N / Elm Ave,Mad Radish,7,672.3929865,4.5,9
Sherbourne St N / Elm Ave,The MoMo House,7,1132.625215,4.0,27
Sherbourne St N / Elm Ave,Storm Crow Manor,7,995.8416627,4.0,147
Sherbourne St N / Elm Ave,Pi Co.,7,606.6054589,4.5,2
Sherbourne St N / Elm Ave,Buca Yorkville,7,988.5171066,4.0,207
Sherbourne St N / Elm Ave,Naan & Kabob,7,953.8320919,4.0,147
Sherbourne St N / Elm Ave,L’Avenue,7,1122.566939,4.5,8
Sherbourne St N / Elm Ave,Koyoi Restaurant & Bar,7,1135.384361,4.0,135
Sherbourne St N / Elm Ave,Fat Bastard Burrito,7,327.3500229,3.0,16
Sherbourne St N / Elm Ave,Kiro Sushi,7,841.0330041,4.0,81
Sherbourne St N / Elm Ave,Pauls Roti Shop,7,627.7019281,3.0,13
Sherbourne St N / Elm Ave,Robot Boil House,7,840.894029,4.0,22
Sherbourne St N / Elm Ave,Happy Burger,7,828.4069187,4.5,16
Sherbourne St N / Elm Ave,Eggsmart,7,478.9963229,3.0,32
Sherbourne St N / Elm Ave,8Mile Detroit Style Pizza,7,1041.313522,4.5,57
Sherbourne St N / Elm Ave,Constantine,7,965.9416449,3.5,132
Sherbourne St N / Elm Ave,Miss Fu In Chengdu,7,1058.869557,4.0,8
Sherbourne St N / Elm Ave,Super Chicken,7,1166.009363,5.0,1
Sherbourne St N / Elm Ave,Pantry,7,1049.335092,4.0,22
Sherbourne St N / Elm Ave,A BBQ House,7,1106.49538,5.0,1
Sherbourne St N / Elm Ave,Luisa's Burritos & Bowls,7,668.2971321,5.0,1
Sherbourne St N / Elm Ave,Cabano's Comfort Food,7,1084.735176,4.5,80
Walnut Ave / Queen St W,Smoque N' Bones,9,37.78071241,4.0,420
Walnut Ave / Queen St W,Le Swan,9,309.0464921,4.5,56
Walnut Ave / Queen St W,Trinity Market,9,77.7652726,5.0,4
Walnut Ave / Queen St W,Three Monks and a Duck,9,179.0011533,4.0,82
Walnut Ave / Queen St W,Oddseoul,9,700.2211753,4.0,329
Walnut Ave / Queen St W,Sisters & Co,9,612.1485806,4.5,123
Walnut Ave / Queen St W,NaiNai Noodles,9,353.544554,4.5,21
Walnut Ave / Queen St W,Bar'kada,9,336.9189367,4.0,30
Walnut Ave / Queen St W,Té,9,692.8993082,4.0,124
Walnut Ave / Queen St W,Beast Pizza,9,455.3036444,4.0,412
Walnut Ave / Queen St W,King Rustic,9,416.1269106,4.0,64
Walnut Ave / Queen St W,Jules Bistro,9,395.1802757,4.0,81
Walnut Ave / Queen St W,Agora,9,128.2019967,4.0,13
Walnut Ave / Queen St W,Gusto 101,9,868.5208473,4.0,1151
Walnut Ave / Queen St W,Noce Restaurant,9,29.64630904,3.5,85
Walnut Ave / Queen St W,Bar Vendetta,9,638.7885375,4.5,32
Walnut Ave / Queen St W,1 Kitchen Toronto,9,776.0470213,4.0,47
Walnut Ave / Queen St W,Union,9,685.044111,4.0,241
Walnut Ave / Queen St W,The Shozan Room,9,803.3562437,4.0,24
Walnut Ave / Queen St W,Azhar,9,702.4531833,4.0,16
Walnut Ave / Queen St W,Hugs and Sarcasm,9,58.54870173,3.5,39
Walnut Ave / Queen St W,Soos,9,705.7862991,4.0,174
Walnut Ave / Queen St W,Favorites,9,756.4518292,4.0,41
Walnut Ave / Queen St W,Loaded Pierogi,9,95.84765446,4.0,76
Walnut Ave / Queen St W,Zakkushi on Queen West,9,480.6199005,4.5,57
Walnut Ave / Queen St W,Matty’s Patty’s Burger Club,9,134.1852804,3.5,68
Walnut Ave / Queen St W,Prime Seafood Palace,9,459.1427675,4.0,22
Walnut Ave / Queen St W,Karahi Boys,9,347.8267368,4.5,35
Walnut Ave / Queen St W,Mamakas Taverna,9,708.0428975,4.0,236
Walnut Ave / Queen St W,OEB Breakfast Co.,9,894.7295363,4.5,129
Walnut Ave / Queen St W,Terroni,9,180.1446785,3.5,428
Walnut Ave / Queen St W,Sud Forno,9,191.3576019,4.0,166
Walnut Ave / Queen St W,The Mission Eatery,9,329.4643576,5.0,7
Walnut Ave / Queen St W,Hooky's Fish and Chips,9,48.54383142,4.0,48
Walnut Ave / Queen St W,La Cubana,9,696.0467438,4.0,229
Walnut Ave / Queen St W,Stelvio,9,742.521495,4.0,128
Walnut Ave / Queen St W,UFO Restaurant,9,247.5390006,4.0,61
Walnut Ave / Queen St W,Tanto,9,390.3863841,4.0,39
Walnut Ave / Queen St W,Cumbrae's,9,196.2539144,4.0,35
Walnut Ave / Queen St W,The Heartbreak Chef,9,697.0505507,4.5,45
Walnut Ave / Queen St W,Oyster Boy,9,262.9076771,4.0,213
Walnut Ave / Queen St W,Bar Poet,9,925.7426317,4.0,103
Walnut Ave / Queen St W,Shawarma West,9,110.8378095,4.5,7
Walnut Ave / Queen St W,La Banane,9,842.4897194,4.5,156
Walnut Ave / Queen St W,Season Six,9,838.0645822,4.5,10
Walnut Ave / Queen St W,Hanmoto,9,1068.115463,4.0,233
Walnut Ave / Queen St W,Tatsu Sushi,9,220.5852757,4.0,10
Walnut Ave / Queen St W,Frankie's,9,603.2533589,4.0,189
Walnut Ave / Queen St W,The Fourth Man In The Fire,9,705.8972302,4.0,45
Walnut Ave / Queen St W,Thai Elephant,9,174.8519462,3.5,110
Vaughan Rd /Wychwood Ave,Nodo Restaurant,2,882.9652095,4.5,63
Vaughan Rd /Wychwood Ave,The Rushton,2,775.54119,3.5,103
Vaughan Rd /Wychwood Ave,Queen of Persia,2,699.3879452,4.5,51
Vaughan Rd /Wychwood Ave,Aviv Immigrant Kitchen,2,886.9566237,4.5,21
Vaughan Rd /Wychwood Ave,Tacos Moras,2,746.9550431,5.0,5
Vaughan Rd /Wychwood Ave,Emma's Country Kitchen,2,913.7231228,4.0,443
Vaughan Rd /Wychwood Ave,FK,2,818.56532,4.5,52
Vaughan Rd /Wychwood Ave,Just Another Burger Spot,2,682.0213315,5.0,5
Vaughan Rd /Wychwood Ave,Itacate,2,1368.96275,4.5,57
Vaughan Rd /Wychwood Ave,Sea Witch Fish and Chips,2,683.8905341,4.0,136
Vaughan Rd /Wychwood Ave,Kiyo,2,1063.474316,4.5,36
Vaughan Rd /Wychwood Ave,Mezzetta Restaurant & Tapas Bar,2,748.8197187,3.5,57
Vaughan Rd /Wychwood Ave,Pho Lang Van,2,1299.998789,4.0,57
Vaughan Rd /Wychwood Ave,Pizza Banfi,2,986.9985293,4.0,35
Vaughan Rd /Wychwood Ave,Albert's Real Jamaican Foods,2,707.072634,3.5,109
Vaughan Rd /Wychwood Ave,Barista & Chef,2,1380.339802,4.5,53
Vaughan Rd /Wychwood Ave,Pita and Hummus,2,756.9691359,4.5,11
Vaughan Rd /Wychwood Ave,Moong Japanese Fusion Restaurant,2,718.9429694,3.5,43
Vaughan Rd /Wychwood Ave,Chai Pochana,2,969.7607186,4.5,6
Vaughan Rd /Wychwood Ave,Pukka,2,848.2238603,4.0,181
Vaughan Rd /Wychwood Ave,Baker and Scone,2,759.2420206,4.0,82
Vaughan Rd /Wychwood Ave,Ferro Bar & Cafe,2,856.1751794,3.5,127
Vaughan Rd /Wychwood Ave,Chinese Dumplings,2,721.4445575,3.5,56
Vaughan Rd /Wychwood Ave,Paracas Peruvian,2,1352.877278,3.5,24
Vaughan Rd /Wychwood Ave,Thai Noodle,2,791.2207991,3.5,57
Vaughan Rd /Wychwood Ave,Gerry's Fast Foods,2,753.9124257,4.5,19
Vaughan Rd /Wychwood Ave,CocoaLatte,2,733.6521427,4.0,75
Vaughan Rd /Wychwood Ave,Pain Perdu,2,764.1240223,3.5,75
Vaughan Rd /Wychwood Ave,Churrasco of St Clair,2,748.401512,3.5,46
Vaughan Rd /Wychwood Ave,Kibo Sushi House,2,779.0544236,3.5,63
Vaughan Rd /Wychwood Ave,Black Tulip Restaurant,2,968.7672252,4.0,9
Vaughan Rd /Wychwood Ave,Les Moulins La Fayette,2,766.0336053,4.0,14
Vaughan Rd /Wychwood Ave,Hungry Jack's Italian Grill,2,930.7233411,4.0,5
Vaughan Rd /Wychwood Ave,Pizza Del Arte,2,759.5428023,3.5,23
Vaughan Rd /Wychwood Ave,Kababana,2,756.9691359,4.0,4
Vaughan Rd /Wychwood Ave,The Eagle Twins Restaurant,2,1279.997629,4.0,16
Vaughan Rd /Wychwood Ave,Natural Japaneats,2,930.4476484,5.0,4
Vaughan Rd /Wychwood Ave,Slice Of Toronto,2,1315.483792,5.0,5
Vaughan Rd /Wychwood Ave,Savera Indian Cuisine,2,974.0447486,4.0,58
Vaughan Rd /Wychwood Ave,Raahi Kitchen,2,761.4312318,0.0,0
Vaughan Rd /Wychwood Ave,Tenoch Restaurant,2,1256.556559,3.5,69
Vaughan Rd /Wychwood Ave,Senso Bar & Restaurant,2,763.5498417,3.0,5
Vaughan Rd /Wychwood Ave,Much Me,2,932.8756522,5.0,1
Vaughan Rd /Wychwood Ave,Krave Coffee,2,900.1127303,4.0,52
Vaughan Rd /Wychwood Ave,Goen Sushi Japanese Restaurant,2,699.5919872,4.5,6
Vaughan Rd /Wychwood Ave,Popeyes Louisiana Kitchen,2,854.3903127,0.0,0
Vaughan Rd /Wychwood Ave,Riz,2,809.1170289,3.0,10
Vaughan Rd /Wychwood Ave,Chamsine,2,946.0234798,5.0,1
Vaughan Rd /Wychwood Ave,St Clair Delicatessen,2,793.2431905,3.5,3
Vaughan Rd /Wychwood Ave,South St. Burger,2,841.0002071,2.5,16
Palmerston Ave / Dundas St W,Stelvio,11,54.24342464,4.0,128
Palmerston Ave / Dundas St W,Sisters & Co,11,282.688434,4.5,123
Palmerston Ave / Dundas St W,Old School,11,35.48456534,3.5,367
Palmerston Ave / Dundas St W,The Heartbreak Chef,11,48.53455209,4.5,45
Palmerston Ave / Dundas St W,Rikki Tikki,11,616.8985165,5.0,25
Palmerston Ave / Dundas St W,Kiss My Pans,11,546.4056616,4.5,15
Palmerston Ave / Dundas St W,JunePlum by Patois,11,50.67295737,5.0,4
Palmerston Ave / Dundas St W,Patois Toronto,11,43.24578991,3.5,339
Palmerston Ave / Dundas St W,Fonda Balam,11,49.7176227,4.5,17
Palmerston Ave / Dundas St W,Mira,11,1280.417713,4.5,272
Palmerston Ave / Dundas St W,Ohiru Cafe,11,695.6727616,4.5,31
Palmerston Ave / Dundas St W,Seven Lives Tacos y Mariscos,11,684.3638893,4.5,1481
Palmerston Ave / Dundas St W,Liu,11,481.9183446,4.5,9
Palmerston Ave / Dundas St W,The Bullger Burger & Steak,11,188.1737353,4.5,3
Palmerston Ave / Dundas St W,Midnight Market,11,575.4064731,4.5,11
Palmerston Ave / Dundas St W,Chop Chop,11,113.0544981,4.0,76
Palmerston Ave / Dundas St W,Zakkushi on Queen West,11,560.6746624,4.5,57
Palmerston Ave / Dundas St W,Three Monks and a Duck,11,620.4523355,4.0,82
Palmerston Ave / Dundas St W,Gusto 101,11,978.1895538,4.0,1151
Palmerston Ave / Dundas St W,Oxtail Pho & Banh Mi,11,61.45612641,3.5,64
Palmerston Ave / Dundas St W,DaiLo,11,488.0882362,4.0,323
Palmerston Ave / Dundas St W,The Fourth Man In The Fire,11,94.40651982,4.0,45
Palmerston Ave / Dundas St W,Ramen Isshin,11,536.3804762,4.5,816
Palmerston Ave / Dundas St W,Bar Vendetta,11,402.7586138,4.5,32
Palmerston Ave / Dundas St W,Frisaca,11,563.7954548,4.5,16
Palmerston Ave / Dundas St W,T&T Roti Trinidad & Toronto Roti,11,233.4315209,4.5,10
