Restaurant Name,Category Name,Latitude_x,Longitude_x,Distance,Rating,Number of Reviews,Price Point,Bike Station Lat,Bike Station Lon,Station Name,Latitude_y,Longitude_y,Number of Bikes
Lucy Ethiopian Restaurant,ethiopian,43.6841128,-79.3207142,908.6601356,4.5,71,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
The Thirsty Loon,bars,43.67239418,-79.31990607,549.2248868,4.0,1,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Cumin Kitchen - Fine Indian Cuisine,indpak,43.68469,-79.3184,917.5419545,4.5,71,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Udupi Palace,indpak,43.67273,-79.3210299,576.0488807,3.5,208,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
La Sirena,cafes,43.66933716,-79.30408135,1271.379013,5.0,3,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Sandy's Restaurant,chinese,43.68554,-79.31223,1048.833425,4.0,32,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
La Vegan,vegan,43.6830237,-79.32643801,1084.534132,5.0,4,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Lahore Tikka House,halal,43.67148,-79.32451,878.9111441,3.5,544,$$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Motimahal,indpak,43.6723799,-79.32265,695.0661634,3.5,112,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Elmer,italian,43.6712,-79.30429,999.103149,0.0,0,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Leela Indian Food Bar,indpak,43.6719741,-79.3243773,829.9934514,4.0,17,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Aviator Danforth,tradamerican,43.683,-79.32628,1069.879846,3.5,15,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Bombay Chowpatty,indpak,43.67198226,-79.32437406,826.9858298,3.0,58,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Chandni Chowk Restaurant,indpak,43.6723413,-79.3225433,689.2766868,4.0,32,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
The Social Gardener,vegan,43.6716439,-79.3253848,914.3435467,3.5,5,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Wazema Ethiopian Restaurant,ethiopian,43.68253,-79.32856,1179.144331,4.5,27,$,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
The Samosarie,indpak,43.68514,-79.31662,939.9641297,3.0,5,no data,43.6765897,-79.3163022,Fairmount Park,43.6765897,-79.3163022,6
Richmond Station,newcanadian,43.6513729,-79.379285,356.7211362,4.5,906,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Pai Northern Thai Kitchen,thai,43.64784,-79.38872,517.3954659,4.5,3475,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
The Rabbit Hole,gastropubs,43.64995,-79.37976,328.3654424,4.0,36,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Chefs Hall,food_court,43.6503522,-79.3837951,45.58291073,4.0,320,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Byblos,mediterranean,43.647546,-79.388123,506.9896139,4.5,905,$$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Grandma Loves You,hotdog,43.65030223,-79.3839517,55.51072264,4.5,11,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Mogouyan Hand-Pulled Noodles,noodles,43.65573,-79.38449,554.2341596,4.5,66,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
King Taps,newcanadian,43.64863793,-79.3817439,279.2778742,4.0,400,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Cactus Club Cafe,cocktailbars,43.64950421,-79.38251803,164.5691077,4.0,603,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Holy Cow Japanese Steakhouse,steak,43.64993,-79.39145,633.2679294,4.5,158,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Cafe Landwer - Adelaide & University,cafes,43.64875,-79.38491,245.7202544,4.0,528,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Alobar Downtown,restaurants,43.64961555,-79.38465558,150.1386225,4.5,4,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Hana Don,japanese,43.65572,-79.38454,559.6975178,4.5,16,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
11:59 Bar:Café,cocktailbars,43.65048542,-79.38199129,135.2034438,4.0,4,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Library Bar,lounges,43.6461717,-79.3811365,546.7607149,4.0,128,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Beerbistro,bistros,43.64946713,-79.37716965,539.0850764,4.0,681,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Ikkousha Ramen,ramen,43.65024,-79.38873,414.4465455,4.5,308,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Minami Toronto,japanese,43.64670918,-79.38848293,594.6928248,4.0,103,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
The Senator,breakfast_brunch,43.65574,-79.37896,670.0818928,4.0,492,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Kōjin,newcanadian,43.64933018,-79.3863983,272.4898249,4.0,109,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Hendriks Restaurant & Bar,tradamerican,43.653501,-79.380048,420.8379448,4.0,116,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Lee Chen Asian Bistro - King,dimsum,43.64736906,-79.38676279,452.0266881,4.0,206,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Amano Trattoria,italian,43.64778,-79.37319,887.7414654,4.5,24,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Zen Kyoto,sushi,43.64847228,-79.3826363,265.13316,4.0,12,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Liko's Hawaiian BBQ,foodtrucks,43.6516,-79.38331,255.8067476,4.0,4,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Noodle King,chinese,43.6514,-79.38312,63.66026948,4.0,93,$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
The Keg Steakhouse + Bar - York Street,steak,43.65001148,-79.38395891,85.674846,4.0,309,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
The Red Eye,burgers,43.65030794,-79.3839517,54.94804555,4.0,3,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Osgoode Hall Restaurant,newcanadian,43.652187,-79.385138,200.9264944,4.5,28,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Pearl Diver,seafood,43.65163,-79.37375,798.792109,4.0,629,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Manpuku Japanese Eatery,japanese,43.65406,-79.39101,667.381716,4.0,517,$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Bob's Bulgogi,korean,43.652139,-79.377507,516.6686975,4.0,89,$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Gyubee Japanese Grill - Dundas,japanese,43.6551427,-79.3857634,523.8384073,4.5,210,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Dual Citizen,coffee,43.651423,-79.383163,63.66026948,5.0,1,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Moon Palace,seafood,43.6561951,-79.38240341,614.0435601,4.0,60,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Rosalinda,vegan,43.65016,-79.38477,121.7192004,4.0,195,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Estiatorio Volos,seafood,43.65016,-79.38477,121.7192004,4.0,335,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Tres Compadres,mexican,43.64757637,-79.38641252,417.3160226,4.0,8,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
LosCo,mexican,43.65035,-79.38378,56.61130793,5.0,5,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Daphne,newcanadian,43.65096614,-79.38190854,140.905072,3.0,11,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Haidilao Hot Pot,chinese,43.65463298,-79.379839,529.221023,5.0,33,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Canoe,newcanadian,43.646954,-79.382159,437.904789,4.0,747,$$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Stratus,newcanadian,43.64663,-79.38114,468.5358969,4.0,51,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Aloette,french,43.64855831,-79.395963,1021.40613,4.5,304,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Chotto Matte,japanese,43.64628671,-79.37887148,626.5213123,4.0,165,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
The Loose Moose,sportsbars,43.64522746,-79.3838502,613.770621,3.5,460,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Little Anthony's,bars,43.650406,-79.384358,69.45078142,3.5,147,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Bosk,newcanadian,43.648919,-79.385916,273.7989377,4.0,150,$$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Kitchen 57,comfortfood,43.64769,-79.38644,419.3702602,5.0,1,no data,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Quinn's Steakhouse & Irish Bar,irish,43.65088,-79.38318,50.17410225,3.5,119,$$,43.650745,-79.383633,Richmond St W / York St,43.650745,-79.383633,0
Kintako Japanese Restaurant,japanese,43.711488,-79.3640926,985.6019012,4.0,182,$$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Conspiracy Pizza,pizza,43.7136567,-79.3651321,775.329449,4.5,61,$$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
TAO Northern Chinese Cuisine,chinese,43.71254835,-79.36455552,877.1305527,3.5,42,$$$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Sushi By K,sushi,43.71373,-79.36508,759.8309038,4.5,23,no data,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Mt Everest Restaurant,himalayan,43.7134514,-79.3666306,841.7768741,3.5,86,$$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Eggsmart,breakfast_brunch,43.71294635,-79.36007364,826.315643,4.0,2,no data,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Haleemify,pakistani,43.7136525,-79.3658275,790.9096103,0.0,0,no data,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
M Wing Cafeteria at Sunnybrook,cafes,43.72149,-79.37881,913.9319988,1.5,7,$$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Pizza Nova,pizza,43.713585,-79.365548,789.6808568,4.0,1,$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Domino's Pizza,pizza,43.71332,-79.36705,874.2033673,4.0,6,$$,43.720233,-79.362092,Sunnybrook Park,43.720233,-79.362092,4
Vegwood,vegan,43.692607,-79.441008,8.829048074,4.5,2,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Oakwood Hardware Food & Drink,gastropubs,43.68621855,-79.43819859,754.2415232,4.0,55,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Hot Pot Restaurant,caribbean,43.69746697,-79.44135211,532.5918978,4.5,28,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Raps Authentic Jamaican,caribbean,43.69746,-79.441,538.6374167,4.0,100,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
DAM Sandwiches,sandwiches,43.68736,-79.43848,629.9966904,5.0,4,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Oakwood Pizzeria,pizza,43.68910753,-79.43965086,412.9543227,3.5,18,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Judy's Island Grill,caribbean,43.69656861,-79.44691669,640.1566342,4.5,6,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Uyghur Foods,popuprestaurants,43.69565,-79.45142,900.7417374,5.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Marron Bistro,steak,43.7005399,-79.4286599,1321.654073,4.5,14,$$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Galo Do Sardinha Churrasqeira,portuguese,43.6877675,-79.4387488,576.786867,3.5,22,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Delicious Empanadas,colombian,43.69816,-79.45156,1042.271018,4.5,15,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Sushi Karu,japanese,43.68766332,-79.43907089,580.1724129,4.5,14,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Jerusalem Restaurant,mideastern,43.70001,-79.42889,1285.685745,4.0,97,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Churrasqueira Portugal BBQ & Grill,portuguese,43.6954803,-79.4523468,956.0661373,3.5,15,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Pita Ikram,mideastern,43.6922989,-79.4408569,39.59013515,2.0,19,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Mainsha Restaurant,indpak,43.69724,-79.44203,515.957659,4.0,19,$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Bi Bim Bap,korean,43.70055,-79.4287204,1321.586476,4.0,81,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Doce Minho Pastry and Bakery,bakeries,43.6903053,-79.4478431,607.3572931,3.5,28,$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
The Great Maratha,indpak,43.69994,-79.4292,1250.822255,4.0,54,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Alebrijes Taqueria,mexican,43.69688,-79.45123,943.3694986,4.5,2,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Toronto Pho,vietnamese,43.70095,-79.45143,1246.140666,3.5,36,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Earla’s Kitchen,caribbean,43.6915505,-79.440115,140.856624,0.0,0,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Chachu’s,halal,43.696729,-79.446428,624.2724396,3.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Rincón Paisa,colombian,43.69525596,-79.45163436,898.3989238,4.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Chilango taco,mexican,43.68682,-79.44632,779.0231685,3.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Caribbean Slice,pizza,43.69625455,-79.44836809,710.4108264,5.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Luna Thai Kitchen,thai,43.70032,-79.42978,1241.340776,4.0,13,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Spice Dabba,indpak,43.69565,-79.45142,900.7417374,4.5,3,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
El Sazon de la Tia Flor,mexican,43.69682,-79.44622,626.6879436,3.0,3,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Aish Tanoor,kosher,43.70038,-79.42955,1261.958435,3.5,39,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
La Fiesta Catering Restaurant,catering,43.69295,-79.44071,44.16346913,1.0,2,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Girl from Ipanema,diners,43.6966302,-79.45099398,912.6172927,4.0,2,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Taste of Shawarma,mideastern,43.70105,-79.45207,1286.942063,3.0,56,$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
One Plus One Pizza,pizza,43.68724,-79.43838,646.1949082,4.0,16,$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
California Sandwiches,sandwiches,43.7005,-79.45199,1240.078101,3.5,87,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Crystal Sea Food Restaurant,seafood,43.69265,-79.44127,23.15791978,0.0,0,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Ming City Restaurant & Bar,chinese,43.69711,-79.44487,581.5410615,2.5,26,$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Spring China House,chinese,43.7000313,-79.4290771,1260.366871,2.5,44,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Pazza Pazza,pizza,43.69948,-79.43162,1069.802028,4.0,10,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Rebozos,mexican,43.68484973,-79.44904804,1083.033822,3.0,42,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Tokyo Sushi,japanese,43.6999,-79.42939,1236.097705,4.0,16,$$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Giovanni Sandwiches Plus,sandwiches,43.68738,-79.43853,622.188427,0.0,0,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Church's Texas Chicken,chickenshop,43.69656266,-79.4471386,652.9933357,1.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Roti King West Indian Restaurant,caribbean,43.69689,-79.44586,601.9699643,3.0,4,$,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Nimman Thai Cuisine,thai,43.70011057,-79.4307195,1170.858833,3.5,19,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Extra Burger,burgers,43.68574,-79.43787,807.4739915,3.0,1,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
House of Indian Roti,indpak,43.69506,-79.45023,781.9364332,3.5,3,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Tiko Chicken Barbecue,bbq,43.69733,-79.44363,557.6575966,0.0,0,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
The Wing Machine,burgers,43.69664,-79.44503,542.8485757,2.5,7,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
Toronto Latino,latin,43.6962199,-79.4489,749.2535511,0.0,0,no data,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,0
The Abbot on Eglinton,gastropubs,43.703647,-79.4135246,333.3918867,4.0,41,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
7 Numbers Restaurant,italian,43.7037199,-79.4137,345.1238129,4.0,117,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Thairoomgrand,thai,43.7049801,-79.4077478,161.919012,4.5,23,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
House of Chan,newcanadian,43.7037315,-79.41362,337.8268074,3.5,28,$$$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Sake Bar Kushi,japanese,43.7048332,-79.4069172,215.3718595,4.0,141,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Ferraro 502,pizza,43.70379,-79.41329,303.5792836,3.5,51,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Hay Sushi,japanese,43.7035762,-79.41427086,393.8206945,4.5,7,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Crave Wings,chicken_wings,43.70317749,-79.41459071,428.6837238,5.0,8,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Sina Persian Cuisine,persian,43.70497,-79.4077,161.919012,3.5,9,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Blooming Orchid,chinese,43.70327,-79.41388,373.8511459,4.5,25,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
The Burger Shack,hotdog,43.70481,-79.4057,309.1659273,3.5,122,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Tokyo Sushi 1,japanese,43.70398,-79.41049,90.1214327,3.5,40,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Pho Madame Saigon,vietnamese,43.701275,-79.397454,1018.645589,4.5,8,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Hokkaido Ramen Santouka,ramen,43.7021299,-79.39708,1017.19094,4.5,60,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Benny’s Barbecue,bbq,43.71036485,-79.39890089,1090.499448,4.5,14,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Nikko Sushi,japanese,43.70458,-79.40963,42.08623306,3.0,16,$$,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Byblos Uptown,mediterranean,43.71302,-79.39929,1277.537338,3.5,67,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
Pai Northern Thai Kitchen,thai,43.70864,-79.39828,1027.757303,4.0,147,no data,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,6
